time,cldbase(m),rms(RU),tcw(1),rl(um),ri(um),fi(1),red_chi_2(1),dtl(1),dti(1),drl(um),dri(um),cwp(gm-2),dcwp(gm-2),lwp(gm-2),dlwp(gm-2),iwp(gm-2),diwp(gm-2),std,cov_0,avk_0,cov_1,avk_1,cov_2,avk_2,cov_3,avk_3,cov_4,avk_4,cov_5,avk_5,cov_6,avk_6,cov_7,avk_7,cov_8,avk_8,cov_9,avk_9,cov_10,avk_10,cov_11,avk_11,cov_12,avk_12,cov_13,avk_13,cov_14,avk_14,cov_15,avk_15
2017-06-11 10:54:00,100.0,0.26704314552460434,6.449531940267169,13.273014411545914,34.94490223901193,0.7111056394713844,0.3166829830347362,0.4568111504925221,0.3015177492088539,2.124627105699968,2.253018161939373,108.72723380722616,12.745472862362988,16.487149229667484,6.68129145440621,92.24008457755868,6.064181407956777,0.5340725320832679,0.20867642721430163,0.42167307128363984,-0.024692611085725583,0.33500338052528333,-0.3063611676947462,-0.31276649264274453,0.24653896045110987,-0.3384468680673321,-0.024692611085725576,0.5507563577716286,0.09091295308797331,0.6448265029136192,-0.023834020141265566,0.4547467203772315,0.13096481224276746,-0.0036857782574854663,-0.3063611676947462,-0.05716313457970722,-0.023834020141265573,0.08374242454905671,0.5679073943873766,0.6959289715578977,-0.4628809834058081,0.2946951202306261,0.24653896045110987,-0.08326681496820972,0.13096481224276746,-0.00824889111757467,-0.4628809834058081,0.19438415179442214,0.6597837268619594,0.3995478954503785
2017-06-11 10:55:00,150.0,0.5057041202824064,4.0288212888125745,14.004640403896287,30.52095342733306,0.6030646201789641,1.14694166405161,0.28217013394684376,0.2669722628414326,1.3495718137717487,1.7584752755013546,57.82925279410418,8.78704221853324,14.93064317874236,4.073267878362466,42.89860961536182,4.713774340170774,0.531443376130329,0.07961998449157975,0.3729329591966257,-0.05486893770694572,0.15793422246085081,-0.029648213462193082,-0.6797649439257875,0.06705564654926259,-0.4343036488911718,-0.05486893770694572,0.6399459554264856,0.07127418912667499,0.8502480897775365,-0.027557111834652606,0.8420788200095354,0.04359587951337271,0.32019634250451523,-0.029648213462193082,-0.12049507253335126,-0.027557111834652603,0.00333937612335395,0.08987246550622116,0.6418496478116716,-0.14788561278369589,0.13847457927330173,0.06705564654926259,-0.0220501419907922,0.0435958795133727,0.02430873028416349,-0.14788561278369589,0.3082791809155375,0.3186005431928636,0.6956667179361844
2017-06-11 10:56:00,150.0,0.45970492213269204,4.046206704508566,14.005050425749344,36.96291330521428,0.36946940029056335,0.9442781662411266,0.5382935532609769,0.4961269079654424,1.1950490667844018,1.7983475373804776,55.90441770235557,17.706183966486364,23.820323262628378,7.058470547660436,32.084094439727195,10.647713418825926,0.5324273430862047,0.28975994948232825,0.2761705982735976,-0.2615746845490374,0.04386021810618067,-0.025628247074243143,-2.4271804070966776,0.15765246807055372,-0.14386222918060648,-0.26157468454903743,0.7154843374300813,0.24614190880735057,0.9508403021445175,0.008209843271451928,2.3521195575760117,-0.09551728758070283,0.04910596926901816,-0.025628247074243143,-0.06887123032238045,0.00820984327145193,0.03229499173092878,0.031750694142117904,0.7197776119090608,-0.08403807973381754,0.05122774870942772,0.15765246807055372,-0.11303964089409792,-0.09551728758070283,0.014730325041214206,-0.08403807973381754,-0.4927155479993106,0.34441429410278523,0.3279912347290322
2017-06-11 10:57:00,150.0,0.4745445845719269,4.890256748192156,10.526985952335606,34.63382397301418,0.6901024302783363,0.8623357794914636,0.41277008185929936,0.2681997930349125,1.3480910863336273,1.475824394460079,78.05927710419796,9.617113830708025,10.635615194702494,4.258818770295675,67.42366190949546,5.358295060412351,0.5751352544280699,0.17037914047813268,0.4195022309205255,-0.09747613901749998,0.1405687156347933,-0.09243166379622747,-0.5362418061759932,0.11311418602535712,-0.13304678642263518,-0.09747613901749998,0.5402915046729683,0.07193112898396989,0.8342810170114928,0.033456057566879284,0.7303922101451331,-0.03737147800057344,0.06910101500058383,-0.09243166379622747,-0.0944758304701756,0.033456057566879284,0.09524114258558768,0.08921546619902518,0.4979759330983804,-0.08726168116022967,0.07277630104558169,0.11311418602535712,-0.12503985274428447,-0.03737147800057344,-0.009149792749892202,-0.08726168116022967,0.23253003591809274,0.15148967471083005,0.8824170332991533
2017-06-11 10:58:00,100.0,0.41650054975632744,2.121987380014586,13.98952435596671,34.41609342953598,0.37776317476470955,0.4019887891399823,0.4174006060586818,0.41896868731996967,1.1730460157248992,1.6598807416210128,28.2523458283221,13.25557408340981,12.314313233509104,4.925400604551356,15.938032594812997,8.330173478858454,0.7393324687358783,0.17422326593815488,0.5539385720788755,-0.17316519649693515,0.0532060031651147,0.028462960744126558,-0.6509852969896183,0.09300731745616633,-0.005575110686416957,-0.17316519649693515,0.4691572285108949,0.17553476095461854,0.948055464163535,-0.03618519301195969,0.768214011852176,-0.06854977089491208,-0.012770892808753952,0.028462960744126558,-0.13959110453208948,-0.03618519301195969,0.00586809069727231,0.025473372334072323,0.6112871525963715,-0.03814790538201164,0.04120539466993942,0.09300731745616632,-0.061859932419748354,-0.06854977089491208,0.03375411311286474,-0.03814790538201164,0.6390762560767054,0.256791262633457,0.8428093872614029
2017-06-11 10:59:00,150.0,0.5997425358939019,1.1913414825462594,7.0010931641160905,34.980302555511365,0.7827409344899197,0.528487324873698,0.13755216165300252,0.10300678676369344,1.3163537505432314,1.4150470256679886,19.976718500209294,2.942371685385429,1.208060735860429,0.8691513293169342,18.768657764348866,2.0732203560684948,0.928493215571727,0.018920597175413736,0.974324757475949,-0.01365483161677867,0.03438903654337056,0.010679914268366784,-0.2744817259348256,0.03828996817662612,-0.10091134800285553,-0.01365483161677867,0.016305356431236664,0.01061039811938101,0.9638010181809198,-0.013324161508242772,0.2691054042569514,-0.023636844225849055,0.07555112762988743,0.010679914268366784,0.0004882701771888376,-0.013324161508242772,0.1863174782720094,0.07555110036374309,0.14207902006402964,0.003575117261518701,-0.00423425059731185,0.03828996817662611,-0.07193926817286009,-0.023636844225849052,0.059764970890204216,0.003575117261518701,-0.16304224642116175,0.12052198486823024,0.8697948118813701
2017-06-11 11:01:00,100.0,0.4437229936616116,1.6929968040962948,13.0843224171025,29.664314123907896,0.6932001191607567,0.3945780415846649,0.34407039285989005,0.32241845779417505,1.3338205492609214,1.3779162228350934,24.58897897523498,8.97373910643713,4.530762560136681,3.4631528734134225,20.058216415098297,5.510586233023708,0.7950174274421156,0.11838443524275909,0.6833070692636322,-0.10966354317600742,0.08862929412395211,0.019215090076014355,-0.3593726226123824,0.07438432989444115,0.0830411786656884,-0.10966354317600743,0.30792922205466644,0.10395366192637423,0.9032393706527795,-0.030609465122193286,0.4374301564861813,-0.058684608456135,-0.08150968994156961,0.019215090076014355,-0.10295672415893803,-0.030609465122193286,0.10019238810899478,0.08297131481528659,0.33667625036694254,-0.04089556955078911,0.08507391348298117,0.07438432989444115,-0.09299435056875076,-0.058684608456135,-0.011166344299279431,-0.04089556955078911,0.25703857226558424,0.10276664731972375,1.0858990337134518
2017-06-11 11:02:00,150.0,0.554099712206456,1.5323182962845752,14.559493107762284,34.79515311839516,0.5457686469347903,0.5322339749669858,0.5114356831286303,0.5265904776913204,1.4619803669876186,1.9765823003884568,23.522208717665293,16.199873869007497,6.755866999525032,5.642548087696054,16.76634171814026,10.557325781311443,0.8548064656880581,0.26156645797724876,0.729527935351665,-0.2662867019307385,0.03484222458478528,0.1335438704360034,-0.6481855996015006,0.1010314075963824,-0.1883752296961894,-0.2662867019307385,0.2724285139796258,0.277297531195173,0.9676412621079671,-0.15640781331729728,0.7302599848050656,-0.05338755586144313,0.12380498445208105,0.1335438704360034,-0.1431779675847052,-0.15640781331729725,0.009786851494341466,0.1442419118890704,0.4308392791427155,-0.10460840215063551,0.12124129915639888,0.10103140759638239,-0.15393293376139325,-0.05338755586144313,0.043317542143750866,-0.10460840215063551,0.32333248581043905,0.4642640444145669,0.34761807375905457
2017-06-11 11:03:00,150.0,0.6222707135796663,0.4376419565240929,5.346220786490874,25.85209936444856,0.8365383622140129,0.25824794543888996,0.10342634488556782,0.06924270768142606,1.0827655164949612,1.342147628767548,5.71734477037944,1.4533868609246627,0.2549707890639621,0.4202657321083806,5.462373981315478,1.033121128816282,1.378136056253616,0.01069700881638842,0.9686325458782644,-0.007046417332832985,0.01672721026014964,-0.002010294531837622,-0.06227095035944358,0.021201355154606083,-0.07408157643102559,-0.007046417332832987,0.021526100830926122,0.00479455256705542,0.9872174181863321,0.0012535046470474897,0.05578019661860551,-0.012942041127487395,0.045228551416286594,-0.0020102945318376214,-0.1079675750438799,0.0012535046470474897,0.13650474266613402,0.006323180971254758,0.055097086609135225,-0.004322071265603176,0.05645924813992899,0.021201355154606086,-0.09385616894980714,-0.012942041127487395,0.04014716153916326,-0.004322071265603175,-0.05409823091815913,0.0865954444132143,0.7194149400476999
2017-06-11 11:04:00,150.0,0.5850289032948308,0.8325154087882813,8.000361955325198,26.64860896964461,0.724457310141835,0.35015009250456736,0.19194311656708546,0.17330831193520732,1.7795175826683483,1.3847661763433883,10.510303179307865,3.9644709567585785,1.2234875405991559,1.2958828242704368,9.28681563870871,2.6685881324881415,1.1127084115641728,0.03684215999748576,0.9185031238188636,-0.03256401366302816,0.008718939534342116,0.06252724746937821,-0.2585836516388872,0.03758836797253536,-0.10356498831836997,-0.03256401366302816,0.06866275914543735,0.03003577098583113,0.9920025993399761,-0.07072582883204223,0.2528681906353252,-0.025604442276410875,0.07143935005579347,0.06252724746937821,-0.06908783766322621,-0.07072582883204223,0.02458599492316531,0.3321704543750889,0.21965214108177353,-0.026194311330146512,0.04942827012720334,0.03758836797253536,-0.08647871296895226,-0.025604442276410875,0.012722667674929014,-0.026194311330146512,-0.11389971184721955,0.10597062704646999,0.7043755814331427
2017-06-11 11:05:00,100.0,0.63596872729638,0.629479551904813,5.06209812620114,23.885323025971378,0.7519449887122011,0.337533340915466,0.09989017207587017,0.06456071918136908,1.1378070696637261,1.3033695337320137,7.0644293296182825,1.3472307466165083,0.5269494221948003,0.45554491462947383,6.537479907423482,0.8916858319870344,1.2319939989151925,0.009978046477346953,0.968200776205295,-0.006282975662259282,0.0411773744910528,0.0005564100945085026,-0.10237116635845311,0.018512716168418264,-0.14509524044724156,-0.006282975662259282,0.025659821658439944,0.004168086461215597,0.96839739038269,-0.0011825630187558903,0.11590062098658041,-0.010246047131087859,0.07940026947398639,0.0005564100945085028,-0.1250359142850272,-0.0011825630187558905,0.1335499598392565,0.016667529550588298,0.06418317682897963,-0.0007377919453480116,0.04332805926582316,0.018512716168418264,-0.06377925079617104,-0.010246047131087857,0.09090545000820428,-0.0007377919453480116,0.01594757863378726,0.07020001812042101,0.4696606706525122
2017-06-11 11:30:00,100.0,0.6270685197659043,9.54557045395584,10.25637182144516,16.252049475228336,0.5984637790479466,1.868440056476171,0.6333309512246291,0.36403674288338245,1.832982555837831,1.852618772687562,81.5576981893929,12.541379324944142,26.207712297419366,9.014201614737503,55.349985891973525,3.5271777102066375,0.5163053022033312,0.4011080937790936,0.21436305572252481,0.10021543091865456,0.2312764440703423,-0.3169394136277875,0.09756681158999106,0.0331329937685687,-0.20359616677405323,0.10021543091865458,0.38890056843240994,0.13252275016914192,0.4503737208364942,-0.037035316103117846,0.5589975951307581,0.015110611763853157,0.003606871861405564,-0.3169394136277875,0.21041391355208616,-0.037035316103117846,0.2524609004983102,0.3671686790118912,0.533541465263533,-0.07798092366127245,0.11022729172013153,0.0331329937685687,-0.037964153418230236,0.015110611763853159,-0.036585696986970076,-0.07798092366127245,0.2635009959873057,0.3801957954721006,0.59620168637814
2017-06-11 11:31:00,100.0,0.49756207127768237,8.687560231637075,7.876199012779212,23.951294769908625,0.6484040500819501,1.2203429935509296,0.583798403700133,0.32985078254700995,1.8173139988082736,1.77712250361141,94.0114511621747,11.331910241540639,16.038624307067586,6.766078664243496,77.9728268551071,4.565831577297143,0.506917730665188,0.3408205761628235,0.22888505022862363,0.1097390237434304,0.19516227205468198,-0.3238439117149181,-0.17333636373074607,0.1295581676009351,-0.22577555421905915,0.1097390237434304,0.4133167470036229,0.10880153874687484,0.5088906203626702,-0.09970754642170687,0.4652071193530635,0.11848442436900639,-0.005046924797012564,-0.3238439117149181,0.14759330570504758,-0.09970754642170687,0.27093085385355237,0.3568384751724133,0.5937044201077933,-0.1388542432904411,0.091936756847946,0.1295581676009351,-0.11610270780619507,0.1184844243690064,-0.08083820262514038,-0.13885424329044113,0.2453461720995145,0.33061980804449204,0.640364670217579
2017-06-11 11:33:00,100.0,0.5445738612513582,8.061567006369001,10.653750909742595,29.04354418061064,0.583742404305135,1.4233314513135107,0.6146977250060763,0.4154339747610402,2.095323822588409,2.466190938314245,102.68940233930483,16.014785646761613,23.833779603647415,9.053393667604563,78.85562273565742,6.9613919791570495,0.5137300144459177,0.3778532931276458,0.41345118047468327,0.07609949470139964,0.3642111505789588,-0.42762250536218877,-0.35710831952632116,0.273253972356811,-0.39224628497519404,0.07609949470139964,0.4760302702254965,0.1725853873857566,0.5509285441055785,-0.10980461378073011,0.5495231357001431,0.3145529802865317,-0.038870971391072935,-0.42762250536218877,0.03199840670620519,-0.1098046137807301,0.12748564766983686,0.5471680890118631,0.7839837068881399,-0.37240861604755837,0.2209936866815666,0.27325397235681104,-0.10897906829091365,0.3145529802865318,-0.053018241937322644,-0.37240861604755837,0.23387629092563603,0.8148218488888564,0.3834393153099815
2017-06-11 11:34:00,100.0,0.6118689308881302,5.211126026280612,13.999693504004899,47.8272680398615,0.5957469290414148,1.4131367742044543,0.4205021982750734,0.31457117361766657,1.7587096736351118,1.8455828170415065,105.75693951551254,15.118385701358992,19.66129741413599,6.394549190093687,86.09564210137655,8.723836511265306,0.579291923030176,0.17682209875416915,0.335421317036866,-0.08981247898892776,0.15743298110770657,-0.16806633457970935,-0.599784790459351,0.15516741881223425,-0.2299658533897979,-0.08981247898892777,0.5925167861216657,0.09895502327119612,0.7530083284092466,0.007963509217697581,0.8619228783547694,0.024142030254541542,-0.010141679198557355,-0.16806633457970935,0.04405398582741906,0.007963509217697572,0.22048751369281894,0.31875102828036045,1.0552841748766666,-0.2795990354440257,0.008401435367724275,0.15516741881223425,-0.09766970879375318,0.024142030254541542,0.03449923285126665,-0.2795990354440257,0.45071234113599606,0.375517856160706,0.0946207061867966
2017-06-11 11:36:00,100.0,0.5777279609272689,5.595438393661819,12.790938230167452,39.25478536441899,0.7155126710360408,1.5616713531696698,0.2880533387237477,0.21564581379233344,1.4348955367909861,1.5809636786928971,104.40250561127051,8.871357660371853,13.574010750185208,3.9790560821992766,90.8284948610853,4.892301578172576,0.5203070807014779,0.08297472594989813,0.4020779999698121,-0.035004299988727325,0.23881791869651284,-0.08745817412910468,-0.4101114650972279,0.05702554156525828,-0.32802919541241216,-0.035004299988727325,0.5476722146332011,0.04650311700615775,0.7183373114219694,0.015460143865185193,0.6451683701192588,0.04051969417792846,0.14256850944003713,-0.08745817412910468,-0.037022005295391645,0.015460143865185192,0.12749931560819053,0.13038746850130564,0.6055236862783291,-0.09734513897645856,0.1982778082907847,0.05702554156525828,-0.16313491963031235,0.04051969417792846,-0.02307977694604887,-0.09734513897645858,0.3534005269366383,0.20979568044662114,0.6260493904638715
2017-06-11 11:37:00,100.0,0.5741380763016475,5.6036665560608645,13.695355285037042,34.980791997161376,0.7247738671265621,1.3871429542051381,0.2565581274877237,0.23308342956270195,1.4219333585371206,1.5354993899537228,95.82576674222659,8.49577790641943,14.081340395395863,3.8044451031872724,81.74442634683074,4.691332803232158,0.5486392961760421,0.0658220727800071,0.37707621450338297,-0.03914451655783781,0.2630646318912876,-0.07292151509566515,-0.31654340216874066,0.033346256179771626,-0.3600531272187526,-0.03914451655783781,0.5689354852223659,0.05432788513671104,0.7093979900063957,0.028350408235061218,0.6159138157956857,0.04388743522978416,0.1408296807339399,-0.07292151509566515,-0.010969399596808442,0.028350408235061218,0.12680075698700174,0.1239162961449586,0.5420055749532044,-0.06696491404756744,0.26358454899498013,0.033346256179771626,-0.14000920153134946,0.04388743522978416,-0.03210264626955021,-0.06696491404756744,0.38121604175860874,0.1839171802050457,0.511414611194589
2017-06-11 11:38:00,100.0,0.5230119232534299,6.13616856009176,9.719534174428185,39.08842092166265,0.735780931724555,1.4253718443155672,0.2554245323165967,0.19609544934494164,1.3445894029796883,1.3824987451889008,112.57374193528148,7.541554263952733,10.505473460362454,3.1083870052035834,102.06826847491902,4.43316725874915,0.49303604704832477,0.06524169170915214,0.3748161677936158,-0.031922373454281006,0.20198264742761815,-0.06657202624066984,-0.4183546587642812,0.016680310748136397,-0.3315561278755957,-0.031922373454281006,0.520448892695797,0.038453425253794575,0.737747129185935,0.025486127936899017,0.5885522046191343,0.030271694567630722,0.06126499517393905,-0.06657202624066982,-0.0383472170788,0.025486127936899017,0.18316797724561493,0.08766851225850475,0.6196337587813566,-0.02884116354317602,0.20160302476603567,0.016680310748136397,-0.19780612909826173,0.030271694567630725,-0.049063609958127107,-0.02884116354317602,0.23117038359943368,0.10490638185627216,0.4921723805397514
2017-06-11 11:39:00,100.0,0.7141135868295231,6.129771669792138,9.82235010086847,39.52063945790913,0.645147783642882,2.2319237565373915,0.2873342317047012,0.21194813488788175,1.3134307278048347,1.5763385422836924,104.45261328305722,8.620944588893298,14.243475419459372,3.7861489496136924,90.20913786359785,4.834795639279605,0.5379709065071518,0.08256096070933092,0.4235443076998385,-0.024127563744412658,0.22470259098113537,-0.06393947397403846,-0.4291855864453384,0.03185403983486554,-0.3218540453429061,-0.02412756374441266,0.5489302549470935,0.044922011882451714,0.7456906932535189,0.0029223348430364796,0.7177052465526702,0.05702999168212773,0.006018867692776942,-0.06393947397403846,-0.13453123220186677,0.0029223348430364796,0.08033547016144554,0.0743339819468946,0.6352532542981522,-0.03498085455839417,0.21674686858167422,0.03185403983486553,-0.17637326776570486,0.05702999168212774,-0.0051561816027586495,-0.03498085455839417,0.3406290417091048,0.20712036028806463,0.5049983196743427
